Protein.IDs	Majority.protein.IDs	Peptide.counts..all.	Peptide.counts..razor.unique.	Peptide.counts..unique.	Protein.names	Gene.names	con_0h_5	con_0h_7	con_2h_3	con_6h_1	con_6h_4	con_12h_3	con_18h_1	con_18h_4	con_24h_3	IKA_0h_5	IKA_0h_7	IKA_2h_3	IKA_6h_1	IKA_6h_4	IKA_12h_3	IKA_18h_1	IKA_18h_4	IKA_24h_3	con_0h_6	con_2h_1	con_2h_4	con_6h_3	con_12h_1	con_12h_4	con_18h_3	con_24h_1	con_24h_4	IKA_0h_6	IKA_2h_1	IKA_2h_4	IKA_6h_3	IKA_12h_1	IKA_12h_4	IKA_18h_3	IKA_24h_1	IKA_24h_4
Q9JIF0;Q6PAK3	Q9JIF0	16;2	16;2	16;2	Protein arginine N-methyltransferase 1	Prmt1	49529220.78	25111898.73	19904513.89	73106052.9	25666393.44	2650425.824	20462789.92	14748203.17	27354260.09	30445658.42	3184865.629	43578733.03	54968140.44	45428445.23	31231459.17	0	4358423.237	8173147.154	23726150.39	1687179.487	9527090.592	53815979.96	12233700.23	12472558.5	29695422.89	19297991.97	13858365.76	45182363.01	4605458.515	28434466.02	41906282.91	59586348.68	74828301.89	4116672.948	4553102.081	11555769.23
P51174	P51174	15	15	15	Long-chain specific acyl-CoA dehydrogenase, mitochondrial	Acadl	52600108.23	40391392.41	17133680.56	29141251.27	20754098.36	46193956.04	27249277.31	28085625.4	21353662.18	36013225.99	41879773.69	23126470.59	29112960.55	17202738.52	33471218.21	68490390.96	35876970.95	9181525.242	65555555.56	5479166.667	15405836.24	14390367.48	32957494.15	22568018.72	43237412.94	12861365.46	13612451.36	59398116.44	7538755.459	22303958.18	22707142.86	14953486.84	66967924.53	34476043.07	10197026.76	8426153.846
Q9QWY8	Q9QWY8	1	1	1	Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1	Asap1	74669913.42	66106329.11	0	0	0	155314560.4	45167865.55	91275428.57	0	67510063.25	14016831.68	0	0	0	0	51454213.73	69550663.9	0	68653198.65	0	0	0	121118501.2	164709984.4	106518010	0	0	83244006.85	0	0	0	0	6911132.075	66885787.35	0	0
Q6ZQ38	Q6ZQ38	26	26	26	Cullin-associated NEDD8-dissociated protein 1	Cand1	23582251.08	26600506.33	1423090.278	81683875.89	20108196.72	0	29077983.19	62441142.86	7649985.052	43984473.84	22352192.36	68110859.73	68397919.38	7453869.258	31780722.89	7955624.674	23830539.42	12839527.39	32340067.34	854743.5897	3166202.091	46504844.1	0	0	59491840.8	6397429.719	2179922.179	44957191.78	3177183.406	18510828.98	47005089.51	41809046.05	56292452.83	0	6499663.033	8603461.538
P62996	P62996	11	11	10	Transformer-2 protein homolog beta	Tra2b	3181114.719	3281265.823	29071180.56	71052390.64	72439344.26	33267445.05	0	0	30599701.05	3993904.543	0	82432126.7	45163849.15	46930212.01	54034002.68	0	2125663.9	31439742.21	12813131.31	0	17795905.92	62173997.77	0	17123619.34	0	25598393.57	20788586.25	16181506.85	10404912.66	65758028.38	46987188.49	38078453.95	38845283.02	526043.607	24865014.87	28562307.69
Q922K7	Q922K7	14	14	14	Putative ribosomal RNA methyltransferase NOP2	Nop2	38928571.43	34740759.49	9236284.722	30159003.05	31422131.15	67291895.6	44265210.08	34039923.81	24025112.11	37194364.58	13940876.94	28998868.78	42341569.14	25115547.7	25004016.06	24326741.96	17230331.95	5805112.782	57553310.89	8766346.154	8222560.976	30529955.46	29880327.87	35991107.64	47799502.49	17643373.49	17624902.72	53243150.68	7897270.742	28960978.34	35446998.95	25386842.11	44360377.36	16663095.56	5535777.998	7174230.769
O55135	O55135	5	5	5	Eukaryotic translation initiation factor 6	Eif6	35280844.16	32449620.25	28935763.89	44255340.79	83844262.3	36794093.41	22346084.03	23782577.78	32004783.26	24059804.49	932164.0736	35641628.96	34409709.58	23220318.02	29003480.59	4388851.434	8969663.9	14650053.71	51864197.53	11332051.28	15027177.7	41680289.53	33085011.71	30695319.81	42472736.32	21770281.12	18130220.49	47918664.38	4211899.563	31341486.18	36386802.39	19329605.26	40009433.96	10173808.88	10066204.16	13235000
Q8CDN6	Q8CDN6	12	12	12	Thioredoxin-like protein 1	Txnl1	44220779.22	53665822.78	18312500	45182299.08	33042622.95	36315109.89	33002487.39	40710476.19	16460388.64	49470960.32	5866336.634	32410181	35998807.98	35009187.28	25715261.04	6452260.643	10010414.94	6517379.162	63479236.81	3228205.128	12602351.92	24762639.2	32361124.12	30437909.52	57858606.97	11165622.49	7451932.555	59755993.15	10286462.88	21967326.36	32737978.24	38858223.68	58435849.06	8664872.14	2732606.541	5661153.846
P51859	P51859	14	12	12	Hepatoma-derived growth factor	Hdgf	56547619.05	40409620.25	4275520.833	33308240.08	26359836.07	172388736.3	51012705.88	95639238.1	3042032.885	28935020.13	2294766.62	37848868.78	26044560.03	967528.2686	5109772.423	3243666.377	64275311.2	1889409.237	41161616.16	3918910.256	1892770.035	22905985.52	70166861.83	140964742.6	100322686.6	4015903.614	1853696.498	39438356.16	6129366.812	40622106.05	12875307.13	9412779.605	22915094.34	51417819.65	722093.1615	3931153.846
Q61686	Q61686	9	9	9	Chromobox protein homolog 5	Cbx5	23261904.76	7417721.519	29225694.44	51156510.68	49154918.03	83252472.53	25096941.18	44374603.17	32951868.46	18192064.4	1750495.05	46451809.95	27503229.3	43084187.28	42813119.14	22743457.86	65911825.73	16121160.04	25804713.8	8619871.795	16345557.49	31609020.04	39396487.12	73397971.92	31083383.08	26274698.8	21286640.73	17782534.25	13421397.38	35890776.7	33498771.5	39960032.89	55484905.66	55612086.14	10033696.73	9365384.615
Q9CXY6	Q9CXY6	10	10	10	Interleukin enhancer-binding factor 2	Ilf2	32207251.08	30438987.34	28421875	58928433.37	49819672.13	5771222.527	60553949.58	8949676.19	32832287	36368602.65	0	42158823.53	48420892.93	49161837.46	29808969.21	0	2506514.523	16984747.58	43112794.61	992083.3333	14338066.2	40064532.29	4258185.012	0	71495820.9	22293975.9	19603631.65	41559931.51	24560043.67	34657953.7	37347490.35	44924506.58	65428301.89	3346904.441	10123290.39	14681153.85
Q9CWK8	Q9CWK8	19	19	17	Sorting nexin-2	Snx2	44438852.81	22229367.09	8107465.278	67712919.63	79695901.64	34183104.4	2355092.437	10794260.32	14147683.11	35304772.86	12166195.19	44387104.07	35525357.61	38359628.98	40202275.77	14716177.24	17095560.17	8430590.763	28902356.9	1186025.641	15637369.34	42014894.21	17521428.57	25363494.54	35235721.39	5276465.863	16505317.77	60368150.68	4305567.686	55041262.14	38567743.07	17697335.53	44196226.42	8263633.917	5249474.727	5745000
Q9DCH4	Q9DCH4	12	12	12	Eukaryotic translation initiation factor 3 subunit F	Eif3f	4495670.996	4009822.785	27177083.33	122545269.6	37974590.16	0	7015368.067	38309460.32	33301046.34	2568775.158	7865346.535	59584615.38	71485478.98	72605918.73	38433734.94	0	18100331.95	9795918.367	716217.7329	0	20641724.74	63243596.88	2662798.595	0	20704557.21	35039357.43	19031906.61	4105136.986	2454585.153	59540702.02	66821516.32	27775000	37150943.4	0	6498870.168	4871153.846
Q9CQM9	Q9CQM9	10	10	10	Glutaredoxin-3	Glrx3	55849567.1	44879493.67	8551215.278	82287436.42	23514754.1	0	14349492.44	38762412.7	16700747.38	45009200.69	13668033.95	47491628.96	47039228.44	43617314.49	14877242.3	9988496.959	22274647.3	7923093.448	57188552.19	848846.1538	2666811.847	31309437.64	26121779.86	0	22865850.75	26475502.01	10577431.91	76751712.33	9279803.493	25191934.28	25349333.1	28366611.84	35032075.47	17590471.06	3614192.27	5685000
Q8BTM8;Q8VHX6;Q80X90	Q8BTM8	38;2;1	38;2;1	38;2;1	Filamin-A	Flna	55503246.75	27395443.04	6715625	40079704.98	27166393.44	48797390.11	46481882.35	64893714.29	5243647.235	44352501.44	11382319.66	29670135.75	20010554.83	26563250.88	29981258.37	22736403.13	60429502.07	4104146.079	77833894.5	8954166.667	6500435.54	22513168.15	49060772.83	78390015.6	83929751.24	4693012.048	4776238.651	71945205.48	9038318.777	22294996.27	20070621.27	28192927.63	50120754.72	47943283.98	2231119.921	5635384.615
Q91WK2	Q91WK2	12	12	12	Eukaryotic translation initiation factor 3 subunit H	Eif3h	34106060.61	22075443.04	21493055.56	68430620.55	53545081.97	76783928.57	30624000	20816660.32	18675037.37	24024151.81	5340311.174	51670588.24	45141742.52	55233480.57	26818206.16	31912597.74	16581742.74	9819119.227	35181818.18	6587179.487	5664198.606	35372967.71	55370960.19	63528861.15	40031542.29	12203534.14	9389156.939	31743150.68	11336244.54	50009708.74	31395401.9	3173355.263	18369056.6	14585868.1	5105569.871	5427307.692
P09528	P09528	10	10	10	Ferritin heavy chain	Fth1	53375541.13	32871898.73	2655902.778	61432604.27	147598360.7	0	7289673.95	32994082.54	1461644.245	36316848.76	4498585.573	20179411.76	6153749.458	11561802.12	71765060.24	5052097.307	1872726.141	3886745.435	64068462.4	4083974.359	4651829.268	41798134.74	4134274.005	0	55094228.86	756417.6707	1476731.518	50046232.88	10187008.73	47073002.24	69745349.25	10394819.08	13148867.92	1142748.318	5499147.671	1284769.231
Q9CZ30	Q9CZ30	11	11	11	Obg-like ATPase 1	Ola1	25663419.91	43246075.95	15439409.72	66483316.38	77831967.21	118698763.7	25475159.66	61513142.86	16658893.87	37996549.74	11670438.47	32432579.19	23055006.5	25988074.2	22675903.61	42273987.84	41958547.72	6931987.111	34477553.31	2445256.41	12948083.62	32565979.96	22498477.75	71889547.58	59237910.45	9408674.699	9483268.482	50909246.58	9991703.057	22978342.05	25325465.08	16429078.95	42483018.87	37730444.15	3551159.564	5806538.462
O88685	O88685	16	16	16	26S protease regulatory subunit 6A	Psmc3	24968073.59	24933670.89	31352430.56	67744048.83	82950819.67	23113598.9	13773391.6	20392063.49	26002989.54	28634847.61	0	66215158.37	43395318.6	71386484.1	34690495.31	0	0	17688506.98	29677328.84	2147083.333	15530487.8	47269654.79	12990046.84	8285694.228	24805243.78	26814457.83	17345784.7	36954623.29	1472816.594	52162808.07	42673043.17	28073519.74	44713207.55	0	10374628.34	12518461.54
Q8BG32	Q8BG32	18	18	18	26S proteasome non-ATPase regulatory subunit 11	Psmd11	18185606.06	17134683.54	19434027.78	62210834.18	74413934.43	28782829.67	21525310.92	34333053.97	34918983.56	24464059.8	1832107.496	60266742.08	64496098.83	45697261.48	45183935.74	900597.3936	18191784.23	10705907.63	9999438.833	8719871.795	14466114.98	35313808.46	19256440.28	11894758.19	55388557.21	25595180.72	19479118.03	52785102.74	3831659.389	43312359.97	42377676.38	34004111.84	78094339.62	12720188.43	6120594.648	12095384.62
Q99LF4	Q99LF4	22	22	22	tRNA-splicing ligase RtcB homolog	D10Wsu52e	26807359.31	28686075.95	14248784.72	60011037.64	77228688.52	51431043.96	29255394.96	30131276.19	12507025.41	22496837.26	4773267.327	47776018.1	33922995.23	33238604.24	38492637.22	14322119.9	26164979.25	14959398.5	32028619.53	5596153.846	8040156.794	51643652.56	52335011.71	29289859.59	36808358.21	11219759.04	11736446.17	39815924.66	2229694.323	39575802.84	41473674.97	27751480.26	35622641.51	27383337.82	10711595.64	11041538.46
Q61024	Q61024	18	18	18	Asparagine synthetase [glutamine-hydrolyzing]	Asns	10066558.44	7764050.633	21909722.22	109609359.1	62398360.66	20609890.11	4991704.202	13899746.03	15283707.03	28006325.47	0	70418552.04	59496315.56	90166077.74	52989959.84	0	8268369.295	7079699.248	23237373.74	1812211.538	6907055.749	60796770.6	7523665.105	29173166.93	14292238.81	8504417.671	14567055.77	22124143.84	1216703.057	58252427.18	42684977.18	27662828.95	44788679.25	4860915.209	7631318.137	7294615.385
Q8K1B8	Q8K1B8	16	16	16	Fermitin family homolog 3	Fermt3	38887445.89	22089113.92	16013020.83	68006052.9	23922131.15	16658653.85	50782655.46	45733460.32	14435874.44	24375503.16	7801414.427	61616742.08	45985478.98	33654593.64	57581392.24	14886498.7	21830622.41	11510204.08	31751964.09	6533012.821	14163240.42	47933184.86	28438992.97	26151170.05	56043582.09	14611405.62	10604409.86	39412671.23	7140065.502	33870425.69	38403650.4	55600657.89	81964150.94	17887886.94	8210901.883	13164615.38
Q9CQS8	Q9CQS8	3	3	3	Protein transport protein Sec61 subunit beta	Sec61b	55151515.15	57534177.22	6610937.5	19074415.06	29473770.49	115684340.7	61778285.71	76825142.86	13872645.74	45970097.76	30486562.94	20009728.51	11540767.23	20114664.31	19478982.6	40495186.79	61780829.88	2773963.48	83855218.86	17887820.51	10916811.85	14601447.66	51473302.11	78832761.31	91781393.03	7492851.406	9219403.372	58376712.33	16391921.4	18384802.09	10710477.36	2082582.237	16324339.62	56465302.83	3700693.756	2576538.462
P00375	P00375	10	10	10	Dihydrofolate reductase	Dhfr	32518398.27	41815189.87	11555208.33	57328738.56	61159016.39	35750000	64410218.49	19213282.54	17008071.75	51467510.06	3223055.163	29474660.63	36066233.2	46885159.01	34521151.27	8549834.926	15629917.01	11257572.5	46249719.42	6942948.718	11367334.49	35718930.96	28815105.39	35200000	101243184.1	13210441.77	11430350.19	78922945.21	5155131.004	32466766.24	33913478.41	30447203.95	16520000	10977065.95	8417046.581	8964230.769
Q9CPP0	Q9CPP0	3	3	3	Nucleoplasmin-3	Npm3	20650432.9	19636962.03	31286458.33	43572227.87	282213114.8	9795741.758	14523005.04	2611693.968	48098056.8	29110408.28	28933521.92	25432126.7	31409471.17	60944699.65	17130254.35	0	7217991.701	10053705.69	35176206.51	5681410.256	13008449.48	27300807.35	5742412.178	5414368.175	2656486.567	27269076.31	24408819.71	66148972.6	15587336.24	35028752.8	27334854.33	22208059.21	25549056.6	7274589.502	6271397.423	7152307.692
A2BDX3	A2BDX3	1	1	1	Adenylyltransferase and sulfurtransferase MOCS3;Molybdopterin-synthase adenylyltransferase;Molybdopterin-synthase sulfurtransferase	Mocs3	63517316.02	63924050.63	26810763.89	0	32535245.9	95097115.38	68533579.83	130917968.3	11730104.63	62472685.45	13284724.19	17476018.1	17798417.86	15785070.67	0	36397393.57	64653153.53	10278839.96	79562289.56	25474038.46	6824738.676	20822160.36	40700000	25154134.17	81930049.75	7027791.165	5915226.978	85449486.3	11307860.26	26409634.06	18123885.57	0	0	24584037.69	11522695.74	7260769.231
O09106;O88895	O09106	13;1	13;1	9;0	Histone deacetylase 1	Hdac1	33787878.79	20125569.62	38053819.44	71759715.16	76083606.56	7055260.989	20490084.03	3007088.254	28974588.94	18075905.69	0	56348416.29	55528175.12	54713869.26	59338152.61	8857320.591	2733099.585	21359398.5	20042087.54	1745929.487	18808275.26	51099387.53	15841803.28	6633291.732	40461492.54	15270522.09	20490791.18	28745719.18	3134388.646	61187453.32	48768339.77	25298190.79	47801886.79	1804166.891	12249752.23	9420384.615
Q99JY0	Q99JY0	20	20	20	Trifunctional enzyme subunit beta, mitochondrial;3-ketoacyl-CoA thiolase	Hadhb	39986471.86	23726075.95	24255208.33	60165818.92	33949180.33	80303021.98	37375394.96	62326984.13	33000896.86	27523289.25	2045403.112	55897058.82	32706762.03	47147968.2	46063052.21	5889897.48	12674564.32	21572502.69	27486531.99	412532.0513	11719076.66	49774220.49	25203395.78	51881903.28	64027960.2	27762249	23044357.98	54898116.44	14389737.99	45592046.3	28917602.67	33155592.11	56967924.53	2227730.821	25092566.9	12615769.23
O54734	O54734	12	12	12	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit	Ddost	15073593.07	15200506.33	25017361.11	68392573.75	59136065.57	38841483.52	21675428.57	33137701.59	26207473.84	16091431.86	31463932.11	53937556.56	43841135.67	46158303.89	54889558.23	16223874.89	14924771.78	20935767.99	24043771.04	11197756.41	18235452.96	62566815.14	37266042.15	20764430.58	24485522.39	29736546.18	19416861.22	27675513.7	5535917.031	56471247.2	48323797.82	36090131.58	26405660.38	17119757.74	14182755.2	22397307.69
O08795	O08795	14	14	14	Glucosidase 2 subunit beta	Prkcsh	34148809.52	31206075.95	19034722.22	36285401.83	69075409.84	105329533	48224806.72	64367111.11	19553961.14	26706152.96	22415841.58	29135972.85	17410078.02	39074469.96	25962650.6	97626446.57	54593402.49	9448764.769	36482603.82	8744551.282	14982752.61	20776252.78	36195667.45	80862870.51	42749751.24	14991004.02	15477042.8	39697773.97	14153930.13	62733383.12	18751017.9	20673848.68	32447169.81	53399030.96	6716194.252	8058846.154
Q99L45	Q99L45	14	14	14	Eukaryotic translation initiation factor 2 subunit 2	Eif2s2	55616883.12	73473417.72	10862326.39	30522177.01	2997295.082	38419917.58	18004954.62	85674285.71	21616741.41	61259344.45	7122347.949	39039366.52	24952860.86	12518878.09	32877777.78	33403162.47	75522738.59	5968635.875	63187429.85	7512179.487	12644686.41	31940311.8	58857728.34	35490015.6	102253134.3	10193092.37	19137743.19	61933219.18	27978165.94	11703136.67	23640680.94	19962828.95	38318867.92	42198707.94	2964677.899	6158461.538
Q9CVB6	Q9CVB6	13	13	13	Actin-related protein 2/3 complex subunit 2	Arpc2	38479437.23	9679493.671	21517361.11	110430824	20436065.57	47367994.51	9370655.462	13046501.59	25672944.69	7111558.367	5482743.989	90088235.29	68571087.99	19010865.72	64866131.19	12852719.37	17972780.08	17972073.04	7411896.745	2280128.205	12441114.98	55112750.56	19979039.81	41472230.89	19526666.67	11286104.42	18258884.57	21287671.23	6140829.694	38275765.5	55400666.9	35659539.47	85862264.15	12000457.6	11345094.15	13030384.62
P61982;O70456	P61982	15;3	8;0	8;0	14-3-3 protein gamma;14-3-3 protein gamma, N-terminally processed	Ywhag	55784632.03	67939240.51	9788194.444	30913886.06	16764754.1	53895467.03	34185882.35	80419301.59	9876472.347	63576768.26	8512164.074	34225113.12	26090615.52	12307279.15	13047001.34	74114022.59	68261908.71	6098560.687	68041526.37	8555128.205	9914372.822	17870824.05	90344262.3	31028237.13	103029353.2	7068433.735	9404721.141	92876712.33	10675764.19	9927557.879	22227097.23	5056381.579	55394339.62	14738088.83	5115004.955	5105000
P10404;P11370	P10404;P11370	7;5	7;5	7;5	MLV-related proviral Env polyprotein;Surface protein;Transmembrane protein;Retrovirus-related Env polyprotein from Fv-4 locus	Fv4	3966125.541	9097215.19	24446180.56	92479654.12	37202459.02	0	46647596.64	2108659.048	37726756.35	3307130.535	1703677.511	73085972.85	64989813.61	52075265.02	46236813.92	0	0	19379591.84	7010101.01	0	15058536.59	89027561.25	0	0	104985771.1	33190361.45	30020233.46	45476883.56	16743449.78	44967513.07	53652334.15	74986348.68	73247169.81	0	17366105.05	24933076.92
P53986	P53986	8	8	8	Monocarboxylate transporter 1	Slc16a1	41699675.32	48693670.89	6173090.278	7763448.627	3179016.393	232163461.5	62515226.89	88705015.87	5545351.271	44672225.42	17927864.21	10142986.43	9283311.66	2949920.495	10631124.5	72636559.51	146155186.7	5767991.407	60533108.87	26299358.97	10893031.36	10688418.71	61410655.74	131713416.5	83747960.2	7951967.871	1405447.471	53320205.48	22114628.82	4331123.973	11118023.87	15285657.89	12826415.09	132658411.8	4013954.41	5765769.231
Q60865	Q60865	15	15	15	Caprin-1	Caprin1	59004329	38158481.01	14333159.72	77298118.01	25216393.44	64816895.6	61405915.97	67924444.44	24954260.09	36650373.78	8318104.668	43205429.86	26018032.08	36323233.22	23170682.73	15076976.54	21546639	5451256.713	55497194.16	6490705.128	12045209.06	29156987.75	71637822.01	34070826.83	46913631.84	18351807.23	13585473.41	59094178.08	8515174.672	47982076.18	43773955.77	20145559.21	49750943.4	17883983.85	2495381.566	3389461.538
Q60749;Q9R226;Q9WU01	Q60749	11;1;1	11;1;1	11;1;1	KH domain-containing, RNA-binding, signal transduction-associated protein 1	Khdrbs1	35377705.63	37092658.23	23034722.22	44740437.44	60677868.85	83998901.1	39746084.03	58408761.9	22966816.14	31740655.55	5775813.296	46296380.09	34025054.18	45117579.51	34709638.55	28757115.55	17035394.19	15083995.7	39786195.29	4573717.949	17923432.06	32897271.71	46994730.68	51658814.35	48030348.26	11905220.88	12263553.83	48857020.55	10555895.2	71633681.85	42577571.08	14101710.53	38673584.91	12170632.57	10778196.23	13562307.69
Q9QUM9	Q9QUM9	12	12	12	Proteasome subunit alpha type-6	Psma6	55227272.73	34098227.85	0	63458596.13	53724590.16	52197115.38	43713478.99	25656990.48	2793542.601	42878090.86	12414992.93	51676696.83	62664932.81	5630424.028	21506693.44	28686568.2	36074315.35	9324167.562	44525813.69	1482371.795	14268554.01	26438975.5	61780327.87	49252886.12	76095422.89	0	5877976.654	64479452.05	5093122.271	35141896.94	28561670.76	38259375	74233962.26	23193755.05	4420693.756	6916538.462
Q9D0T1	Q9D0T1	6	6	6	NHP2-like protein 1;NHP2-like protein 1, N-terminally processed	Nhp2l1	56428571.43	55321518.99	21592013.89	28537690.74	13086065.57	30067170.33	42120672.27	31031657.14	22435874.44	47496837.26	29797736.92	31639140.27	12649414.82	25324293.29	60778313.25	59016889.66	40246224.07	11053920.52	81526374.86	23600641.03	25648954.7	18934270.6	63475409.84	34807020.28	92866368.16	17664257.03	16250064.85	66109589.04	18991266.38	21452016.43	18254563	81191940.79	101920754.7	43697496.64	8456689.792	7671538.462
